S2692   Pred : IGHV3/OR16-12*01    IGHD4/OR15-4b*01    IGHJ1*01            
        Res  : IGHV3/OR16-12*01    IGHD4/OR15-4a*01    IGHJ1*01            

S2693   Pred : IGHV3-64*05         IGHD2-2*01          IGHJ6*03            
        Res  : IGHV3-64*03         IGHD2-2*02          IGHJ6*03            

S2694   Pred : IGHV3-9*02          IGHD3-16*01         IGHJ2*01            
        Res  : IGHV3-9*02          IGHD3-16*01         IGHJ2*01            

S2695   Pred : IGHV4-30-2*03       IGHD1/OR15-1a*01    IGHJ6*04            
        Res  : IGHV4-30-2*03       IGHD1/OR15-1a*01    IGHJ6*04            

S2696   Pred : IGHV1/OR15-1*04     IGHD3-16*02         IGHJ5*01            
        Res  : IGHV1/OR15-1*04     IGHD3-16*02         IGHJ5*01            

S2697   Pred : IGHV3/OR15-7*02     IGHD1/OR15-1a*01    IGHJ6*02            
        Res  : IGHV3/OR15-7*03     IGHD1/OR15-1a*01    IGHJ6*02            

S2698   Pred : IGHV3-73*02         IGHD2-15*01         IGHJ3*01            
        Res  : IGHV3-73*02         IGHD6-25*01         IGHJ3*01            

S2699   Pred : IGHV4-59*08         IGHD5/OR15-5b*01    IGHJ1*01            
        Res  : IGHV4-59*01         IGHD4-23*01         IGHJ1*01            

S2700   Pred : IGHV3/OR16-8*02     IGHD3-3*02          IGHJ5*02            
        Res  : IGHV3/OR16-8*02     IGHD6-13*01         IGHJ5*02            

S2701   Pred : IGHV3-9*02          IGHD3-10*02         IGHJ4*01            
        Res  : IGHV3-9*02          IGHD6-19*01         IGHJ4*01            

S2702   Pred : IGHV3/OR16-13*01    IGHD3-22*01         IGHJ5*01            
        Res  : IGHV3/OR16-13*01    IGHD3-22*01         IGHJ5*01            

S2703   Pred : IGHV3/OR16-12*01    IGHD2-2*03          IGHJ5*02            
        Res  : IGHV3/OR16-12*01    IGHD2-2*03          IGHJ5*02            

S2704   Pred : IGHV2/OR16-5*01     IGHD2-8*02          IGHJ3*02            
        Res  : IGHV2/OR16-5*01     IGHD2-8*01          IGHJ3*02            

S2705   Pred : IGHV3/OR16-12*01    No genes            IGHJ6*01            
        Res  : IGHV3/OR16-12*01    IGHD6-25*01         IGHJ6*01            

S2706   Pred : IGHV3-21*04         IGHD1/OR15-1b*01    IGHJ4*02            
        Res  : IGHV3-21*04         IGHD1/OR15-1a*01    IGHJ4*02            

S2707   Pred : IGHV3-20*02         IGHD2-21*01         IGHJ4*03            
        Res  : IGHV3-20*02         IGHD1-20*01         IGHJ4*03            

S2708   Pred : IGHV3-9*02          IGHD3-9*01          IGHJ1*01            
        Res  : IGHV3-9*02          IGHD3-9*01          IGHJ1*01            

S2709   Pred : IGHV1-46*02         IGHD3-10*01         IGHJ4*03            
        Res  : IGHV1-46*02         IGHD3-10*02         IGHJ4*01            

S2710   Pred : IGHV3/OR15-7*05     IGHD1-20*01         IGHJ2*01            
        Res  : IGHV3/OR15-7*03     IGHD1-1*01          IGHJ2*01            

S2711   Pred : IGHV3-30*06         IGHD2-8*01          IGHJ5*02            
        Res  : IGHV3-30*06         IGHD2-8*01          IGHJ5*02            

S2712   Pred : IGHV2-70D*14        IGHD2-21*02         IGHJ2*01            
        Res  : IGHV2-70D*14        IGHD2-21*02         IGHJ2*01            

S2713   Pred : IGHV1-24*01         IGHD5/OR15-5b*01    IGHJ6*02            
        Res  : IGHV1-24*01         IGHD5/OR15-5a*01    IGHJ6*01            

S2714   Pred : IGHV3-21*03         IGHD3/OR15-3a*01    IGHJ6*02            
        Res  : IGHV3-21*04         IGHD3-22*01         IGHJ6*02            

S2715   Pred : IGHV3-66*01         IGHD3-16*01         IGHJ5*01            
        Res  : IGHV3-66*01         IGHD3-16*01         IGHJ5*01            

S2716   Pred : IGHV2-70*02         IGHD2-21*02         IGHJ6*04            
        Res  : IGHV2-70*01         IGHD4-11*01         IGHJ6*04            

S2717   Pred : IGHV1/OR15-9*01     IGHD2-2*03          IGHJ4*03            
        Res  : IGHV1/OR15-9*01     IGHD2-2*03          IGHJ4*03            

S2718   Pred : IGHV1/OR21-1*01     IGHD2-21*01         IGHJ3*01            
        Res  : IGHV1/OR21-1*01     IGHD2-21*01         IGHJ3*01            

S2719   Pred : IGHV3-30-3*01       IGHD3-9*01          IGHJ4*01            
        Res  : IGHV3-30-3*01       IGHD3-9*01          IGHJ4*01            

S2720   Pred : IGHV3-30*05         IGHD3-22*01         IGHJ2*01            
        Res  : IGHV3-30*05         IGHD3-22*01         IGHJ2*01            

S2721   Pred : IGHV3-7*03          IGHD6-19*01         IGHJ6*04            
        Res  : IGHV3-7*03          IGHD6-19*01         IGHJ6*03            

S2722   Pred : IGHV3-38-3*01       IGHD6-25*01         IGHJ5*02            
        Res  : IGHV3-38-3*01       IGHD6-25*01         IGHJ5*02            

S2723   Pred : IGHV2-70*04         IGHD3-16*02         IGHJ2*01            
        Res  : IGHV2-70D*04        IGHD1-1*01          IGHJ2*01            

S2724   Pred : IGHV3-48*04         IGHD2-15*01         IGHJ2*01            
        Res  : IGHV3-48*04         IGHD2-15*01         IGHJ2*01            

S2725   Pred : IGHV3/OR16-8*02     IGHD2-15*01         IGHJ3*01            
        Res  : IGHV3/OR16-8*02     IGHD2-15*01         IGHJ3*01            

S2726   Pred : IGHV3-64*03         IGHD6-6*01          IGHJ6*02            
        Res  : IGHV3-64*05         IGHD6-6*01          IGHJ6*02            

S2727   Pred : IGHV1/OR21-1*01     IGHD3-9*01          IGHJ4*03            
        Res  : IGHV1/OR21-1*01     IGHD3-9*01          IGHJ4*03            

S2728   Pred : IGHV4-30-2*02       IGHD2-8*02          IGHJ4*03            
        Res  : IGHV4-30-2*01       IGHD2-15*01         IGHJ4*03            

S2729   Pred : IGHV5-51*01         IGHD1-7*01          IGHJ3*01            
        Res  : IGHV5-51*01         IGHD1-7*01          IGHJ3*01            

S2730   Pred : IGHV1/OR15-1*04     IGHD3-3*02          IGHJ3*02            
        Res  : IGHV1/OR15-1*02     IGHD3-3*02          IGHJ3*02            

S2731   Pred : IGHV3-48*02         IGHD6-6*01          IGHJ4*02            
        Res  : IGHV3-48*01         IGHD6-6*01          IGHJ4*02            

S2732   Pred : IGHV3-72*01         IGHD3-22*01         IGHJ6*02            
        Res  : IGHV3-72*01         IGHD3-22*01         IGHJ6*02            

S2733   Pred : IGHV3-43*01         IGHD5-5*01          IGHJ4*01            
        Res  : IGHV3-43*01         IGHD5-18*01         IGHJ4*01            

S2734   Pred : IGHV3-38*02         IGHD3-9*01          IGHJ4*02            
        Res  : IGHV3-38*02         IGHD3-9*01          IGHJ4*02            

S2735   Pred : IGHV2-26*01         IGHD3-3*01          IGHJ4*01            
        Res  : IGHV2-26*01         IGHD3-3*01          IGHJ4*01            

S2736   Pred : IGHV3/OR16-13*01    No genes            IGHJ4*03            
        Res  : IGHV3/OR16-13*01    IGHD7-27*01         IGHJ4*03            

S2737   Pred : IGHV3-33*06         IGHD3-22*01         IGHJ5*01            
        Res  : IGHV3-33*03         IGHD3-22*01         IGHJ5*01            

S2738   Pred : IGHV7-81*01         IGHD2-2*03          IGHJ3*02            
        Res  : IGHV7-81*01         IGHD6-19*01         IGHJ3*02            

S2739   Pred : IGHV3-11*01         IGHD6-25*01         IGHJ5*02            
        Res  : IGHV3-11*04         IGHD6-6*01          IGHJ5*02            

S2740   Pred : IGHV3-7*02          IGHD3/OR15-3b*01    IGHJ5*01            
        Res  : IGHV3-7*02          IGHD3/OR15-3a*01    IGHJ5*01            

S2741   Pred : IGHV1-46*02         IGHD1/OR15-1a*01    IGHJ5*02            
        Res  : IGHV1-46*02         IGHD1/OR15-1a*01    IGHJ5*02            

S2742   Pred : IGHV3-33*03         IGHD3-16*02         IGHJ3*01            
        Res  : IGHV3-33*06         IGHD3-16*01         IGHJ3*01            

S2743   Pred : IGHV4-31*05         IGHD1-26*01         IGHJ4*01            
        Res  : IGHV4-31*05         IGHD1-26*01         IGHJ4*01            

S2744   Pred : IGHV3-25*04         IGHD1-1*01          IGHJ2*01            
        Res  : IGHV3-25*04         IGHD1-7*01          IGHJ2*01            

S2745   Pred : IGHV3/OR16-13*01    IGHD3/OR15-3a*01    IGHJ1*01            
        Res  : IGHV3/OR16-13*01    IGHD3/OR15-3a*01    IGHJ1*01            

S2746   Pred : IGHV1-2*02          IGHD5/OR15-5b*01    IGHJ2*01            
        Res  : IGHV1-2*02          IGHD5/OR15-5a*01    IGHJ2*01            

S2747   Pred : IGHV1-2*01          IGHD4-4*01          IGHJ1*01            
        Res  : IGHV1-2*05          IGHD4-11*01         IGHJ1*01            

S2748   Pred : IGHV1/OR15-1*03     IGHD3-22*01         IGHJ5*01            
        Res  : IGHV1/OR15-1*03     IGHD3-22*01         IGHJ5*01            

S2749   Pred : IGHV3-9*03          IGHD6-25*01         IGHJ3*01            
        Res  : IGHV3-9*03          IGHD6-25*01         IGHJ3*01            

S2750   Pred : IGHV1/OR21-1*01     IGHD1-14*01         IGHJ5*02            
        Res  : IGHV1/OR21-1*01     IGHD1-14*01         IGHJ5*02            

S2751   Pred : IGHV3-66*01         IGHD3-9*01          IGHJ5*01            
        Res  : IGHV3-66*01         IGHD1/OR15-1a*01    IGHJ5*01            

S2752   Pred : IGHV3-74*02         IGHD2-2*01          IGHJ6*03            
        Res  : IGHV3-74*02         IGHD2-2*03          IGHJ6*03            

S2753   Pred : IGHV3-30-3*01       IGHD3-3*02          IGHJ2*01            
        Res  : IGHV3-30-3*01       IGHD3-3*02          IGHJ2*01            

S2754   Pred : IGHV1-58*01         No genes            IGHJ5*01            
        Res  : IGHV1-58*01         IGHD1/OR15-1a*01    IGHJ5*01            

S2755   Pred : IGHV7-81*01         IGHD3-16*02         IGHJ1*01            
        Res  : IGHV7-81*01         IGHD3-16*02         IGHJ1*01            

S2756   Pred : IGHV3-66*03         IGHD4-23*01         IGHJ3*01            
        Res  : IGHV3-66*03         IGHD4-23*01         IGHJ3*01            

S2757   Pred : IGHV7-81*01         IGHD2/OR15-2a*01    IGHJ6*02            
        Res  : IGHV7-81*01         IGHD2/OR15-2a*01    IGHJ6*02            

S2758   Pred : IGHV3-35*01         IGHD2-2*03          IGHJ3*02            
        Res  : IGHV3-35*01         IGHD4-11*01         IGHJ3*02            

S2759   Pred : IGHV1-69*08         IGHD6-6*01          IGHJ1*01            
        Res  : IGHV1-69*08         IGHD6-6*01          IGHJ1*01            

S2760   Pred : IGHV3/OR16-6*02     IGHD4/OR15-4b*01    IGHJ5*02            
        Res  : IGHV3/OR16-6*02     IGHD4/OR15-4a*01    IGHJ5*02            

S2761   Pred : IGHV1-69*11         IGHD2/OR15-2b*01    IGHJ3*01            
        Res  : IGHV1-69*11         IGHD2/OR15-2a*01    IGHJ3*01            

S2762   Pred : IGHV3/OR16-13*01    IGHD2-2*03          IGHJ6*02            
        Res  : IGHV3/OR16-13*01    IGHD5/OR15-5a*01    IGHJ6*02            

S2763   Pred : IGHV4/OR15-8*01     IGHD3-16*01         IGHJ6*01            
        Res  : IGHV4/OR15-8*01     IGHD6-6*01          IGHJ6*01            

S2764   Pred : IGHV1-18*03         IGHD1/OR15-1b*01    IGHJ2*01            
        Res  : IGHV1-18*01         IGHD1-20*01         IGHJ2*01            

S2765   Pred : IGHV4-39*01         IGHD2-8*01          IGHJ1*01            
        Res  : IGHV4-39*06         IGHD4/OR15-4a*01    IGHJ1*01            

S2766   Pred : IGHV1/OR21-1*01     IGHD6-13*01         IGHJ2*01            
        Res  : IGHV1/OR21-1*01     IGHD6-13*01         IGHJ2*01            

S2767   Pred : IGHV6-1*02          IGHD3/OR15-3b*01    IGHJ2*01            
        Res  : IGHV6-1*02          IGHD3/OR15-3a*01    IGHJ2*01            

S2768   Pred : IGHV3-15*04         No genes            IGHJ5*02            
        Res  : IGHV3-15*05         IGHD1-14*01         IGHJ5*02            

S2769   Pred : IGHV1/OR15-1*03     No genes            IGHJ6*03            
        Res  : IGHV1/OR15-1*02     IGHD1-20*01         IGHJ6*03            

S2770   Pred : IGHV3/OR16-13*01    IGHD3-16*01         IGHJ6*01            
        Res  : IGHV3/OR16-13*01    IGHD3-16*01         IGHJ6*01            

S2771   Pred : IGHV3-53*01         IGHD3-3*02          IGHJ2*01            
        Res  : IGHV3-53*01         IGHD3-3*02          IGHJ2*01            

S2772   Pred : IGHV3-35*01         No genes            IGHJ3*01            
        Res  : IGHV3-35*01         IGHD4-23*01         IGHJ3*01            

S2773   Pred : IGHV3/OR16-8*01     IGHD4/OR15-4b*01    IGHJ2*01            
        Res  : IGHV3/OR16-8*01     IGHD1-26*01         IGHJ2*01            

S2774   Pred : IGHV3-NL1*01        No genes            IGHJ1*01            
        Res  : IGHV3-NL1*01        IGHD5-18*01         IGHJ1*01            

S2775   Pred : IGHV3/OR16-9*01     IGHD2-21*02         IGHJ3*02            
        Res  : IGHV3/OR16-9*01     IGHD4-23*01         IGHJ3*02            

S2776   Pred : IGHV3/OR16-9*01     No genes            IGHJ6*01            
        Res  : IGHV3/OR16-9*01     IGHD6-13*01         IGHJ6*01            

S2777   Pred : IGHV6-1*02          IGHD2-21*01         IGHJ3*02            
        Res  : IGHV6-1*02          IGHD4-17*01         IGHJ3*02            

S2778   Pred : IGHV3-30-3*02       No genes            IGHJ5*02            
        Res  : IGHV3-30-3*02       IGHD4-11*01         IGHJ5*02            

S2779   Pred : IGHV1-45*02         IGHD3-3*02          IGHJ4*02            
        Res  : IGHV1-45*01         IGHD3-3*02          IGHJ4*02            

S2780   Pred : IGHV4/OR15-8*02     No genes            IGHJ5*01            
        Res  : IGHV4/OR15-8*02     IGHD7-27*01         IGHJ5*01            

S2781   Pred : IGHV3/OR16-6*02     No genes            IGHJ3*02            
        Res  : IGHV3/OR16-6*02     IGHD7-27*01         IGHJ3*02            

S2782   Pred : IGHV2-70*04         IGHD2-21*01         IGHJ2*01            
        Res  : IGHV2-70D*04        IGHD4-23*01         IGHJ2*01            

S2783   Pred : IGHV3-73*02         IGHD1-20*01         IGHJ6*04            
        Res  : IGHV3-73*02         IGHD7-27*01         IGHJ6*04            

S2784   Pred : IGHV3-66*01         IGHD5-5*01          IGHJ6*01            
        Res  : IGHV3-66*01         IGHD5-18*01         IGHJ6*01            

S2785   Pred : IGHV1/OR15-9*01     IGHD5/OR15-5a*01    IGHJ4*02            
        Res  : IGHV1/OR15-9*01     IGHD5/OR15-5a*01    IGHJ4*02            

S2786   Pred : IGHV2-70*03         IGHD3-16*01         IGHJ2*01            
        Res  : IGHV2-70*06         IGHD6-13*01         IGHJ2*01            

S2787   Pred : IGHV3-33*01         IGHD1-20*01         IGHJ6*04            
        Res  : IGHV3-33*03         IGHD1/OR15-1a*01    IGHJ6*04            

S2788   Pred : IGHV4/OR15-8*01     IGHD2-8*01          IGHJ2*01            
        Res  : IGHV4/OR15-8*01     IGHD2-8*01          IGHJ2*01            

S2789   Pred : IGHV3/OR15-7*03     IGHD1-20*01         IGHJ4*01            
        Res  : IGHV3/OR15-7*05     IGHD1/OR15-1a*01    IGHJ4*01            

S2790   Pred : IGHV1-2*04          IGHD2/OR15-2b*01    IGHJ4*01            
        Res  : IGHV1-2*04          IGHD2/OR15-2a*01    IGHJ4*01            

S2791   Pred : IGHV3-9*01          IGHD1-1*01          IGHJ1*01            
        Res  : IGHV3-9*01          IGHD1-1*01          IGHJ1*01            

S2792   Pred : IGHV5-51*01         IGHD2-21*01         IGHJ1*01            
        Res  : IGHV5-51*01         IGHD2-21*01         IGHJ1*01            

S2793   Pred : IGHV3-38-3*01       IGHD3-16*01         IGHJ4*03            
        Res  : IGHV3-38-3*01       IGHD3-16*02         IGHJ4*03            

S2794   Pred : IGHV3-64D*06        IGHD3-10*01         IGHJ1*01            
        Res  : IGHV3-64D*06        IGHD3-10*01         IGHJ1*01            

S2795   Pred : IGHV4-30-2*03       IGHD3-16*01         IGHJ1*01            
        Res  : IGHV4-30-2*03       IGHD3-16*01         IGHJ1*01            

S2796   Pred : IGHV1-46*02         IGHD5-24*01         IGHJ2*01            
        Res  : IGHV1-46*02         IGHD5-24*01         IGHJ2*01            

S2797   Pred : IGHV3-13*04         IGHD2-8*01          IGHJ5*02            
        Res  : IGHV3-13*04         IGHD2-8*01          IGHJ5*02            

S2798   Pred : IGHV2-70*10         IGHD1-20*01         IGHJ4*02            
        Res  : IGHV2-70*10         IGHD1-20*01         IGHJ4*02            

S2799   Pred : IGHV2-70*13         IGHD1-1*01          IGHJ1*01            
        Res  : IGHV2-70*01         IGHD1-1*01          IGHJ1*01            

S2800   Pred : IGHV4/OR15-8*02     IGHD3-3*02          IGHJ3*02            
        Res  : IGHV4/OR15-8*02     IGHD3-3*02          IGHJ3*02            

S2801   Pred : IGHV1-8*01          IGHD5/OR15-5a*01    IGHJ2*01            
        Res  : IGHV1-8*01          IGHD5/OR15-5a*01    IGHJ2*01            

S2802   Pred : IGHV1/OR21-1*01     IGHD1/OR15-1a*01    IGHJ5*02            
        Res  : IGHV1/OR21-1*01     IGHD1-7*01          IGHJ5*02            
